labels_key,labels_value,sku_description,cost,time
"cromwell-workflow-id,wdl-call-alias,wdl-task-name","cromwell-c414fdc5-0c11-4235-a907-fe927b3289f8 ,newtool-nioinput-8-30gb-375---x,markduplicatessparknew1",Network Internet Egress from Americas to EMEA,0,0.0
"cromwell-workflow-id,wdl-call-alias,wdl-task-name","cromwell-c414fdc5-0c11-4235-a907-fe927b3289f8 ,newtool-hadoopbam-16-104gb-750---x,markduplicatessparknew1",Network Internet Egress from Americas to EMEA,0,2.425
"cromwell-workflow-id,wdl-call-alias,wdl-task-name","cromwell-c414fdc5-0c11-4235-a907-fe927b3289f8 ,newtool-hadoopbam-32-30gb-375-p,markduplicatessparknew1",Network Internet Egress from Americas to EMEA,0,2.51
"cromwell-workflow-id,wdl-call-alias,wdl-task-name","cromwell-c414fdc5-0c11-4235-a907-fe927b3289f8 ,newtool-nioinput-32-15gb-750---x,markduplicatessparknew1",Network Internet Egress from Americas to EMEA,0,0.0
"cromwell-workflow-id,wdl-call-alias,wdl-task-name","cromwell-c414fdc5-0c11-4235-a907-fe927b3289f8 ,newtool-disq-2-13gb-375-p,markduplicatessparknew1",Network Internet Egress from Americas to EMEA,0,10.1688888889
"cromwell-workflow-id,wdl-call-alias,wdl-task-name","cromwell-c414fdc5-0c11-4235-a907-fe927b3289f8 ,newtool-hadoopbam-32-208gb-375---x,markduplicatessparknew1",Network Internet Egress from Americas to EMEA,0,2.01861111111
"cromwell-workflow-id,wdl-call-alias,wdl-task-name","cromwell-c414fdc5-0c11-4235-a907-fe927b3289f8 ,newtool-disq-16-30gb-375---x,markduplicatessparknew1",Network Internet Egress from Americas to EMEA,0,2.43805555556
"cromwell-workflow-id,wdl-call-alias,wdl-task-name","cromwell-c414fdc5-0c11-4235-a907-fe927b3289f8 ,newtool-nioinput-16-7gb-375-p,markduplicatessparknew1",Network Internet Egress from Americas to EMEA,0,0.0
"cromwell-workflow-id,wdl-call-alias,wdl-task-name","cromwell-c414fdc5-0c11-4235-a907-fe927b3289f8 ,newtool-nioinput-16-60gb-750---x,markduplicatessparknew1",Network Internet Egress from Americas to EMEA,0,0.0
"cromwell-workflow-id,wdl-call-alias,wdl-task-name","cromwell-c414fdc5-0c11-4235-a907-fe927b3289f8 ,newtool-disq-8-15gb-375---x,markduplicatessparknew1",Network Internet Egress from Americas to EMEA,0,3.36527777778
